Target,17.1,17.10,17.12,17.13,17.17,17.18,17.19,17.3,17.4,17.6,17.8,17.9
17.1,1.0,0.4860489242225982,0.5831706787343941,0.3580247889127085,-0.4175730931721139,,,0.21813818729695922,-0.24264716555889154,-0.7574138921182755,-0.8181204714229392,-0.30216558561600737
17.10,0.4860489242225982,1.0,-0.05257614889528458,-0.08744046641543858,0.516368742538647,,,-0.5104348365620393,-0.7234104137314491,-0.7317790190725776,-0.7752035897390713,0.42220120311545367
17.12,0.5831706787343941,-0.05257614889528458,1.0,-0.18273139902233745,0.25292178915263736,,,0.15955579608984405,-0.013460355925840928,-0.38874812538069775,-0.43286331189207927,-0.8713313841762383
17.13,0.3580247889127085,-0.08744046641543858,-0.18273139902233745,1.0,-0.31831653637198337,,,0.4303276101745503,-0.6853747107679412,-0.09644094113615843,-0.13884461191673467,0.4449634548640868
17.17,-0.4175730931721139,0.516368742538647,0.25292178915263736,-0.31831653637198337,1.0,,,-0.2518936050166335,-0.052344765583579124,0.1196884043687574,0.16138767153093111,-0.15954388280886142
17.18,,,,,,,,,,,,
17.19,,,,,,,,,,,,
17.3,0.21813818729695922,-0.5104348365620393,0.15955579608984405,0.4303276101745503,-0.2518936050166335,,,1.0,0.1035730858855757,0.25158101710051584,0.2424537941738761,-0.10172723203793076
17.4,-0.24264716555889154,-0.7234104137314491,-0.013460355925840928,-0.6853747107679412,-0.052344765583579124,,,0.1035730858855757,1.0,0.19481726393410384,0.23803112028816967,-0.2529400763841598
17.6,-0.7574138921182755,-0.7317790190725776,-0.38874812538069775,-0.09644094113615843,0.1196884043687574,,,0.25158101710051584,0.19481726393410384,1.0,0.990785157715622,0.034306043114999255
17.8,-0.8181204714229392,-0.7752035897390713,-0.43286331189207927,-0.13884461191673467,0.16138767153093111,,,0.2424537941738761,0.23803112028816967,0.990785157715622,1.0,0.08435688416414316
17.9,-0.30216558561600737,0.42220120311545367,-0.8713313841762383,0.4449634548640868,-0.15954388280886142,,,-0.10172723203793076,-0.2529400763841598,0.034306043114999255,0.08435688416414316,1.0
